Index,Date,Airport,User Class,Aircraft Type,Departures,Nautical MPG,Fuel Cost(Avg),Passenger Capacity,NM Distance to MCO (Orlando),NM Distance to DAB (Daytona Beach),Estimated Fuel Cost to MCO,Estimated Fuel Cost to DAB
1144,9/29/2022,BNA,Air Carrier,B38M - Boeing 737 Max 8,13,0.17,3.49,162,536.1061218,504.3115991,11005.94,10353.22
1145,9/29/2022,CLT,Air Carrier,B38M - Boeing 737 Max 8,2,0.17,3.49,162,407.667284,362.3375507,8369.17,7438.58
1146,9/29/2022,DFW,Air Carrier,B38M - Boeing 737 Max 8,1,0.17,3.49,162,854.5964742,850.9932531,17544.36,17470.39
1147,9/29/2022,FLL,Air Carrier,B38M - Boeing 737 Max 8,1,0.17,3.49,162,154.4543168,192.6778018,3170.86,3955.56
1148,9/29/2022,IAH,Air Carrier,B38M - Boeing 737 Max 8,11,0.17,3.49,162,740.6326352,746.6311445,15204.75,15327.9
1149,9/29/2022,MIA,Air Carrier,B38M - Boeing 737 Max 8,28,0.17,3.49,162,167.367911,207.2844794,3435.96,4255.43
1150,9/29/2022,MSY,Air Carrier,B38M - Boeing 737 Max 8,5,0.17,3.49,162,478.1618707,482.6873038,9816.38,9909.29
1151,9/29/2022,SAT,Air Carrier,B38M - Boeing 737 Max 8,4,0.17,3.49,162,902.9653752,910.5568507,18537.35,18693.2
1152,9/29/2022,SAV,Air Carrier,B38M - Boeing 737 Max 8,1,0.17,3.49,162,222.0016645,177.1378193,4557.56,3636.54
1153,9/30/2022,ATL,Air Carrier,B38M - Boeing 737 Max 8,10,0.17,3.49,162,351.4968047,318.6082765,7216.02,6540.84
1154,9/30/2022,AUS,Air Carrier,B38M - Boeing 737 Max 8,7,0.17,3.49,162,862.3434944,867.8364095,17703.4,17816.17
1155,9/30/2022,BNA,Air Carrier,B38M - Boeing 737 Max 8,16,0.17,3.49,162,536.1061218,504.3115991,11005.94,10353.22
1156,9/30/2022,FLL,Air Carrier,B38M - Boeing 737 Max 8,4,0.17,3.49,162,154.4543168,192.6778018,3170.86,3955.56
1157,9/30/2022,IAH,Air Carrier,B38M - Boeing 737 Max 8,9,0.17,3.49,162,740.6326352,746.6311445,15204.75,15327.9
1158,9/30/2022,MCO,Air Carrier,B38M - Boeing 737 Max 8,3,0.17,3.49,162,0,46.83699169,0,961.54
1159,9/30/2022,MEM,Air Carrier,B38M - Boeing 737 Max 8,2,0.17,3.49,162,594.0700318,573.6705183,12195.91,11777.12
1160,9/30/2022,MIA,Air Carrier,B38M - Boeing 737 Max 8,27,0.17,3.49,162,167.367911,207.2844794,3435.96,4255.43
1161,9/30/2022,MSY,Air Carrier,B38M - Boeing 737 Max 8,7,0.17,3.49,162,478.1618707,482.6873038,9816.38,9909.29
1162,9/30/2022,SAT,Air Carrier,B38M - Boeing 737 Max 8,5,0.17,3.49,162,902.9653752,910.5568507,18537.35,18693.2
1163,9/30/2022,TPA,Air Carrier,B38M - Boeing 737 Max 8,5,0.17,3.49,162,70.35989854,106.1965662,1444.45,2180.15
1164,10/1/2022,ATL,Air Carrier,B38M - Boeing 737 Max 8,7,0.17,3.49,162,351.4968047,318.6082765,7216.02,6540.84
1165,10/1/2022,AUS,Air Carrier,B38M - Boeing 737 Max 8,8,0.17,3.49,162,862.3434944,867.8364095,17703.4,17816.17
1166,10/1/2022,BNA,Air Carrier,B38M - Boeing 737 Max 8,14,0.17,3.49,162,536.1061218,504.3115991,11005.94,10353.22
1167,10/1/2022,CHS,Air Carrier,B38M - Boeing 737 Max 8,1,0.17,3.49,162,276.0902329,229.3231099,5667.97,4707.87
1168,10/1/2022,CLT,Air Carrier,B38M - Boeing 737 Max 8,2,0.17,3.49,162,407.667284,362.3375507,8369.17,7438.58
1169,10/1/2022,DFW,Air Carrier,B38M - Boeing 737 Max 8,3,0.17,3.49,162,854.5964742,850.9932531,17544.36,17470.39
1170,10/1/2022,FLL,Air Carrier,B38M - Boeing 737 Max 8,9,0.17,3.49,162,154.4543168,192.6778018,3170.86,3955.56
1171,10/1/2022,IAH,Air Carrier,B38M - Boeing 737 Max 8,11,0.17,3.49,162,740.6326352,746.6311445,15204.75,15327.9
1172,10/1/2022,MCO,Air Carrier,B38M - Boeing 737 Max 8,17,0.17,3.49,162,0,46.83699169,0,961.54
1173,10/1/2022,MEM,Air Carrier,B38M - Boeing 737 Max 8,2,0.17,3.49,162,594.0700318,573.6705183,12195.91,11777.12
1174,10/1/2022,MIA,Air Carrier,B38M - Boeing 737 Max 8,31,0.17,3.49,162,167.367911,207.2844794,3435.96,4255.43
1175,10/1/2022,MSY,Air Carrier,B38M - Boeing 737 Max 8,7,0.17,3.49,162,478.1618707,482.6873038,9816.38,9909.29
1176,10/1/2022,SAT,Air Carrier,B38M - Boeing 737 Max 8,2,0.17,3.49,162,902.9653752,910.5568507,18537.35,18693.2
1177,10/1/2022,TPA,Air Carrier,B38M - Boeing 737 Max 8,6,0.17,3.49,162,70.35989854,106.1965662,1444.45,2180.15
1178,9/21/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1179,9/21/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1180,9/21/2022,BNA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,536.1061218,504.3115991,11693.81,11000.3
1181,9/21/2022,CHS,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,276.0902329,229.3231099,6022.22,5002.11
1182,9/21/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1183,9/21/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,6,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1184,9/21/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,0,46.83699169,0,1021.63
1185,9/21/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1186,9/21/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1187,9/22/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1188,9/22/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1189,9/22/2022,BNA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,536.1061218,504.3115991,11693.81,11000.3
1190,9/22/2022,CHS,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,276.0902329,229.3231099,6022.22,5002.11
1191,9/22/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1192,9/22/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,5,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1193,9/22/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,5,0.16,3.49,200,0,46.83699169,0,1021.63
1194,9/22/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1195,9/22/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1196,9/22/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1197,9/23/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1198,9/23/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1199,9/23/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1200,9/23/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1201,9/23/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,0,46.83699169,0,1021.63
1202,9/23/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1203,9/23/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1204,9/23/2022,SAT,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,902.9653752,910.5568507,19695.93,19861.52
1205,9/23/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1206,9/24/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1207,9/24/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1208,9/24/2022,BNA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,536.1061218,504.3115991,11693.81,11000.3
1209,9/24/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1210,9/24/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1211,9/24/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,9,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1212,9/24/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,5,0.16,3.49,200,0,46.83699169,0,1021.63
1213,9/24/2022,MIA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,167.367911,207.2844794,3650.71,4521.39
1214,9/24/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1215,9/24/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1216,9/25/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1217,9/25/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1218,9/25/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1219,9/25/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,8,0.16,3.49,200,0,46.83699169,0,1021.63
1220,9/25/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1221,9/25/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1222,9/25/2022,SAT,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,902.9653752,910.5568507,19695.93,19861.52
1223,9/25/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1224,9/26/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1225,9/26/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1226,9/26/2022,BNA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,536.1061218,504.3115991,11693.81,11000.3
1227,9/26/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1228,9/26/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1229,9/26/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,0,46.83699169,0,1021.63
1230,9/26/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1231,9/26/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1232,9/27/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1233,9/27/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1234,9/27/2022,BNA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,536.1061218,504.3115991,11693.81,11000.3
1235,9/27/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1236,9/27/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,6,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1237,9/27/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,0,46.83699169,0,1021.63
1238,9/27/2022,RSW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,116.2419788,162.9839277,2535.53,3555.09
1239,9/27/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1240,9/28/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1241,9/28/2022,CHS,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,276.0902329,229.3231099,6022.22,5002.11
1242,9/28/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1243,9/28/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1244,9/28/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,9,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1245,9/28/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,0,46.83699169,0,1021.63
1246,9/28/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1247,9/29/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1248,9/29/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1249,9/29/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1250,9/29/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,8,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1251,9/29/2022,SAT,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,902.9653752,910.5568507,19695.93,19861.52
1252,9/30/2022,ATL,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,351.4968047,318.6082765,7667.02,6949.64
1253,9/30/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,4,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1254,9/30/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1255,9/30/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1256,9/30/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,5,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1257,9/30/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,0,46.83699169,0,1021.63
1258,9/30/2022,MIA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,167.367911,207.2844794,3650.71,4521.39
1259,9/30/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1260,9/30/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1261,10/1/2022,AUS,Air Carrier,B39M - Boeing 737 Max 9,2,0.16,3.49,200,862.3434944,867.8364095,18809.87,18929.68
1262,10/1/2022,DFW,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,854.5964742,850.9932531,18640.89,18562.29
1263,10/1/2022,FLL,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,154.4543168,192.6778018,3369.03,4202.78
1264,10/1/2022,IAH,Air Carrier,B39M - Boeing 737 Max 9,6,0.16,3.49,200,740.6326352,746.6311445,16155.05,16285.89
1265,10/1/2022,MCO,Air Carrier,B39M - Boeing 737 Max 9,8,0.16,3.49,200,0,46.83699169,0,1021.63
1266,10/1/2022,MIA,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,167.367911,207.2844794,3650.71,4521.39
1267,10/1/2022,MSY,Air Carrier,B39M - Boeing 737 Max 9,1,0.16,3.49,200,478.1618707,482.6873038,10429.91,10528.62
1268,10/1/2022,TPA,Air Carrier,B39M - Boeing 737 Max 9,3,0.16,3.49,200,70.35989854,106.1965662,1534.73,2316.41
1269,9/21/2022,ATL,Air Carrier,B712 - Boeing 717-200,123,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1270,9/21/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1271,9/21/2022,CLT,Air Carrier,B712 - Boeing 717-200,14,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1272,9/21/2022,DFW,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,854.5964742,850.9932531,19883.61,19799.78
1273,9/21/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1274,9/21/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1275,9/21/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1276,9/21/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1277,9/21/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1278,9/22/2022,ATL,Air Carrier,B712 - Boeing 717-200,127,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1279,9/22/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1280,9/22/2022,CLT,Air Carrier,B712 - Boeing 717-200,14,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1281,9/22/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1282,9/22/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1283,9/22/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1284,9/22/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1285,9/22/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1286,9/23/2022,ATL,Air Carrier,B712 - Boeing 717-200,125,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1287,9/23/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1288,9/23/2022,CLT,Air Carrier,B712 - Boeing 717-200,15,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1289,9/23/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1290,9/23/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1291,9/23/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1292,9/23/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1293,9/23/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1294,9/24/2022,ATL,Air Carrier,B712 - Boeing 717-200,106,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1295,9/24/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1296,9/24/2022,CLT,Air Carrier,B712 - Boeing 717-200,13,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1297,9/24/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1298,9/24/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1299,9/24/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1300,9/24/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1301,9/24/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1302,9/25/2022,ATL,Air Carrier,B712 - Boeing 717-200,124,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1303,9/25/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1304,9/25/2022,CLT,Air Carrier,B712 - Boeing 717-200,14,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1305,9/25/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1306,9/25/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1307,9/25/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1308,9/25/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1309,9/25/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1310,9/26/2022,ATL,Air Carrier,B712 - Boeing 717-200,126,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1311,9/26/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1312,9/26/2022,CLT,Air Carrier,B712 - Boeing 717-200,15,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1313,9/26/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1314,9/26/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1315,9/26/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1316,9/26/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1317,9/26/2022,TPA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1318,9/27/2022,ATL,Air Carrier,B712 - Boeing 717-200,126,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1319,9/27/2022,BNA,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1320,9/27/2022,CLT,Air Carrier,B712 - Boeing 717-200,15,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1321,9/27/2022,MCO,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,0,46.83699169,0,1089.74
1322,9/27/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1323,9/27/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1324,9/27/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1325,9/27/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1326,9/27/2022,TPA,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,70.35989854,106.1965662,1637.04,2470.84
1327,9/28/2022,ATL,Air Carrier,B712 - Boeing 717-200,120,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1328,9/28/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1329,9/28/2022,CLT,Air Carrier,B712 - Boeing 717-200,14,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1330,9/28/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1331,9/28/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1332,9/28/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1333,9/28/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1334,9/29/2022,ATL,Air Carrier,B712 - Boeing 717-200,117,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1335,9/29/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1336,9/29/2022,CLT,Air Carrier,B712 - Boeing 717-200,14,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
1337,9/29/2022,MEM,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,594.0700318,573.6705183,13822.03,13347.4
1338,9/29/2022,MIA,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,167.367911,207.2844794,3894.09,4822.82
1339,9/29/2022,MYR,Air Carrier,B712 - Boeing 717-200,3,0.15,3.49,116,338.0165766,291.3378723,7864.52,6778.46
1340,9/29/2022,SAV,Air Carrier,B712 - Boeing 717-200,1,0.15,3.49,116,222.0016645,177.1378193,5165.24,4121.41
1341,9/30/2022,ATL,Air Carrier,B712 - Boeing 717-200,113,0.15,3.49,116,351.4968047,318.6082765,8178.16,7412.95
1342,9/30/2022,BNA,Air Carrier,B712 - Boeing 717-200,2,0.15,3.49,116,536.1061218,504.3115991,12473.4,11733.65
1343,9/30/2022,CLT,Air Carrier,B712 - Boeing 717-200,11,0.15,3.49,116,407.667284,362.3375507,9485.06,8430.39
